g_11237	g_14081	1	2	6516	9569	5	7	625	794	g_11991	g_8546	g_18069	g_4005	-	-
g_18069	g_4005	1	2	54424	37322	14	14	2053	2053	g_11237	g_14081	g_2982	g_27938	+	+
g_2982	g_10668	1	2	32513	19856	22	21	3143	2880	g_18069	g_17677	g_9096	g_17360	-	-
g_9096	g_17360	1	2	6442	4438	9	9	1242	1242	g_2982	g_10668	g_21616	g_1859	+	+
g_21616	g_1859	1	2	4405	4599	3	4	885	950	g_9096	g_17360	g_3121	g_3262	+	+
g_3121	g_3262	1	2	66769	48077	45	44	6018	6208	g_21616	g_1859	g_16804	g_12657	-	-
g_16804	g_12657	1	2	7071	5350	9	9	984	990	g_3121	g_3262	g_13686	g_23332	+	+
g_13686	g_23332	1	2	26278	17406	7	13	725	2150	g_16804	g_12657	g_9458	g_7477	-	-
g_9458	g_7146	1	2	22504	22138	18	37	3261	6446	g_13686	g_7477	g_8276	g_5172	+	+
g_8276	g_5172	1	2	218	209	1	1	218	209	g_9458	g_7146	g_29253	g_24241	-	-
g_29253	g_24241	1	2	3851	2750	4	4	1673	1673	g_8276	g_5172	g_16133	g_17160	+	+
g_7783	g_14216	1	1	9945	6157	3	4	378	698	g_9943	g_23974	g_18953	g_19355	+	+
g_18953	g_27905	1	1	11342	4978	4	4	473	458	g_7783	g_20233	g_2459	g_23974	+	+
g_2459	g_3059	1	1	43462	6572	14	5	2293	790	g_18953	g_489	g_9266	g_20233	-	-
g_9266	g_489	1	1	24451	17365	17	17	2260	2260	g_2459	g_7424	g_21797	g_3059	-	-
g_17808	g_7424	1	1	1292	1286	1	1	1292	1286	g_12268	g_3897	g_34086	g_489	-	-
g_34086	g_3897	1	1	22880	6588	2	2	217	217	g_17808	g_24930	g_5769	g_7424	-	-
g_5769	g_24930	1	1	19722	14468	24	11	8892	4555	g_34086	g_4058	g_2385	g_3897	+	+
g_2385	g_4058	1	1	59512	21745	18	21	2235	3528	g_5769	g_22356	g_2913	g_24930	-	-
g_3021	g_22356	1	1	26293	25797	13	12	1382	1341	g_5240	g_15627	g_9040	g_4058	+	+
g_9040	g_15627	1	1	14175	22221	6	13	1230	2453	g_3021	g_18016	g_4734	g_22356	+	+
g_4734	g_18016	1	1	1181	1181	1	1	1181	1181	g_9040	g_677	g_23844	g_15627	-	-
g_21361	g_677	1	1	221	221	1	1	221	221	g_23844	g_18920	g_2623	g_18016	+	+
g_2623	g_18920	1	1	28964	6940	10	10	1007	998	g_21361	g_24407	g_17089	g_677	+	+
g_8133	g_19063	1	1	15634	9731	6	6	471	471	g_29490	g_15667	g_33608	g_5011	+	+
g_14008	g_15667	1	1	16538	5389	6	6	1668	1665	g_33608	g_20799	g_584	g_19063	-	-
g_10425	g_2932	1	1	3077	1148	2	1	1726	1148	g_32939	g_8780	g_26673	g_13338	+	+
g_26673	g_8780	1	1	785	785	1	1	785	785	g_10425	g_12788	g_20778	g_2932	+	+
g_9727	g_12788	1	1	494	7760	1	5	494	1708	g_20778	g_22404	g_16432	g_8780	-	-
g_17932	g_26366	1	1	13935	7033	5	5	766	766	g_2925	g_12563	g_17627	g_1682	-	-
g_17627	g_12563	1	1	1087	2977	10	7	896	848	g_17932	g_16833	g_8303	g_26366	+	+
g_8303	g_16833	1	1	11620	3771	5	4	1369	1382	g_17627	g_20640	g_12632	g_12563	-	-
g_183	g_4166	1	1	28385	13590	15	14	1839	1729	g_1235	g_1019	g_24476	g_4103	-	-
g_24476	g_1019	1	1	3361	4660	10	5	1187	658	g_183	g_24717	g_15562	g_4166	+	+
g_15562	g_30989	1	1	10370	5899	4	4	542	533	g_24476	g_12486	g_16208	g_13869	+	+
g_16208	g_10804	1	1	4840	19178	6	6	480	480	g_15562	g_2616	g_6454	g_22165	-	-
g_22070	g_22165	1	1	22249	21256	11	11	1963	1972	g_8767	g_10804	g_26685	g_2861	-	-
g_26685	g_2861	1	1	31895	28019	23	23	2560	2563	g_22070	g_22165	g_25113	g_14862	+	+
g_25113	g_14862	1	1	546	598	2	2	361	370	g_26685	g_2861	g_35162	g_22030	+	+
g_23606	g_17844	1	1	1059	967	3	3	396	396	g_35162	g_22030	g_25371	g_26931	+	+
g_25371	g_26931	1	1	4507	2473	3	3	429	429	g_23606	g_17844	g_23633	g_4391	+	+
g_6454	g_12486	1	1	5815	6820	4	4	1235	1229	g_16208	g_8707	g_8767	g_30989	+	+
g_8767	g_13869	1	1	24507	13210	10	10	1472	1472	g_6454	g_30989	g_22070	g_2616	+	+
g_23633	g_25826	1	1	503	503	2	1	901	503	g_25371	g_8671	g_29024	g_10353	+	+
g_29024	g_8309	1	1	10001	8570	9	9	933	954	g_23633	g_10353	g_2677	g_8947	+	+
g_2677	g_24403	1	1	1582	4485	3	4	408	512	g_29024	g_8947	g_18253	g_10795	+	+
g_5109	g_10795	1	1	44072	55089	46	54	6998	8079	g_27710	g_24403	g_3875	g_26184	-	-
g_3875	g_26184	1	1	4514	3646	6	6	642	642	g_5109	g_10795	g_21444	g_5046	+	+
g_28583	g_5046	1	1	6494	3117	8	8	916	931	g_21444	g_26184	g_22528	g_1212	+	+
g_22528	g_1212	1	1	18440	11217	4	4	503	344	g_28583	g_5046	g_18443	g_9366	+	+
g_11284	g_24076	1	1	53983	10275	9	9	1374	1374	g_30170	g_29025	g_1428	g_25670	-	-
g_1428	g_25670	1	1	106829	35938	22	16	5618	4430	g_11284	g_24076	g_32595	g_20699	-	-
g_29306	g_20699	1	1	12706	8147	7	6	845	972	g_4660	g_25670	g_23355	g_4971	+	+
g_23355	g_19570	1	1	3813	8961	4	10	635	1205	g_29306	g_4971	g_27883	g_16895	+	+
g_15564	g_16895	1	1	5665	2247	3	3	1023	1038	g_27883	g_19570	g_31194	g_20934	+	+
g_31194	g_20934	1	1	4408	4370	5	4	535	632	g_15564	g_16895	g_20402	g_13414	+	+
g_20402	g_13414	1	1	33225	24249	16	16	1652	1649	g_31194	g_20934	g_18581	g_14578	+	+
g_18581	g_14578	1	1	16405	13019	13	13	1421	1400	g_20402	g_13414	g_24385	g_23049	+	+
g_24385	g_23049	1	1	12518	13244	8	8	2128	2113	g_18581	g_14578	g_4672	g_22216	-	-
g_4672	g_22216	1	1	6217	4964	6	6	810	810	g_24385	g_23049	g_14272	g_13443	+	+
g_14272	g_13443	1	1	5621	6981	4	4	1862	1862	g_4672	g_22216	g_14174	g_24725	-	-
g_25578	g_24725	1	1	24789	19320	19	19	2120	2180	g_20260	g_13443	g_21466	g_55	+	+
g_21466	g_55	1	1	9746	10687	16	17	2084	2095	g_25578	g_24725	g_17795	g_26317	-	-
g_17795	g_26317	1	1	5966	4176	4	4	578	578	g_21466	g_55	g_25916	g_2592	+	+
g_25916	g_2592	1	1	16570	2739	9	8	816	898	g_17795	g_26317	g_16080	g_26985	-	-
g_16080	g_26985	1	1	8932	7973	20	9	2842	1512	g_25916	g_2592	g_2559	g_9023	+	+
g_2559	g_9023	1	1	1355	1420	2	2	661	664	g_16080	g_26985	g_16176	g_10388	-	-
g_16176	g_10388	1	1	4074	3333	2	2	1294	1291	g_2559	g_9023	g_24011	g_6075	+	+
g_4453	g_22844	1	1	4711	7959	4	11	2492	5167	g_12609	g_30421	g_19002	g_15675	+	+
g_19002	g_15675	1	1	14826	16064	8	8	901	901	g_4453	g_22844	g_32253	g_29453	-	-
g_32253	g_29453	1	1	10341	5237	4	4	323	323	g_19002	g_15675	g_12341	g_27759	-	-
g_12341	g_27759	1	1	11582	12466	9	9	1116	1116	g_32253	g_29453	g_35461	g_29901	-	-
g_35461	g_29901	1	1	2458	2090	5	5	547	598	g_12341	g_27759	g_34590	g_17961	+	+
g_24417	g_17961	1	1	1016	1391	1	1	1016	1391	g_15462	g_29901	g_31769	g_21874	-	-
g_17415	g_21874	1	1	4566	3576	4	4	527	527	g_31769	g_17961	g_25453	g_22013	+	+
g_24008	g_22013	1	1	605	599	1	1	605	599	g_27537	g_21874	g_799	g_11891	-	-
g_799	g_11891	1	1	43550	33879	37	37	5276	5276	g_24008	g_22013	g_12288	g_29146	-	-
g_12288	g_9484	1	1	30418	11247	3	3	1218	693	g_799	g_29146	g_25298	g_11191	-	-
g_10224	g_11191	1	1	3322	9010	3	4	1767	3278	g_25298	g_9484	g_28041	g_11755	-	-
g_28041	g_11755	1	1	2571	3301	9	9	744	744	g_10224	g_11191	g_3294	g_16943	-	-
g_3294	g_15949	1	1	42454	22128	41	24	4717	3216	g_28041	g_16943	g_1372	g_18184	-	-
g_1372	g_18184	1	1	19882	7120	9	9	1083	1083	g_3294	g_15949	g_5151	g_22090	-	-
g_5151	g_22090	1	1	374	374	1	1	374	374	g_1372	g_18184	g_26901	g_8744	+	+
g_26901	g_8744	1	1	2426	2861	6	6	477	477	g_5151	g_22090	g_19678	g_14787	-	-
g_19678	g_14787	1	1	9949	13472	6	6	480	480	g_26901	g_8744	g_28944	g_21060	-	-
g_28944	g_668	1	1	21452	24587	12	12	3327	3198	g_19678	g_21060	g_429	g_22840	+	+
g_429	g_5905	1	1	42770	30962	35	35	5389	5371	g_28944	g_4756	g_30147	g_535	+	+
g_30147	g_535	1	1	39984	27818	25	26	4523	4411	g_429	g_5905	g_20002	g_12717	+	+
g_20002	g_12717	1	1	17058	9963	6	6	1131	1131	g_30147	g_535	g_3067	g_25612	+	+
g_3067	g_26952	1	1	5151	2655	3	2	882	436	g_20002	g_25612	g_27940	g_15889	+	+
g_20875	g_12042	1	1	35408	7782	2	2	265	265	g_27940	g_15889	g_16288	g_20352	+	+
g_16288	g_20352	1	1	21576	17574	19	19	3884	3872	g_20875	g_12042	g_8518	g_2272	+	+
g_8518	g_2272	1	1	3707	3019	3	3	987	984	g_16288	g_20352	g_13839	g_12999	-	-
g_8111	g_3487	1	1	2145	2147	6	7	987	908	g_14283	g_12999	g_20790	g_8918	+	+
g_20790	g_8918	1	1	68864	16541	10	10	1442	1451	g_8111	g_3487	g_25364	g_23356	-	-
g_21907	g_10554	1	1	416	416	1	1	416	416	g_10776	g_633	g_34251	g_12612	+	+
g_34251	g_12612	1	1	6511	4346	3	3	282	282	g_21907	g_10554	g_22246	g_24464	+	+
g_22246	g_24464	1	1	1502	1433	6	6	666	666	g_34251	g_12612	g_664	g_19832	+	+
g_664	g_19832	1	1	19515	7238	12	12	1221	1209	g_22246	g_24464	g_17118	g_25975	-	-
g_30923	g_25975	1	1	34863	40423	31	37	5720	6491	g_17118	g_19832	g_23786	g_2136	-	-
g_23786	g_2136	1	1	25244	13169	12	12	1083	1083	g_30923	g_25975	g_25374	g_5069	+	+
g_20188	g_5069	1	1	19186	4305	20	18	2824	3120	g_22297	g_2136	g_25876	g_18767	-	-
g_7829	g_9174	1	1	4752	5144	8	8	1678	1621	g_25876	g_18767	g_20143	g_15177	-	-
g_26288	g_15177	1	1	5982	4616	7	7	1307	1307	g_20143	g_9174	g_1346	g_15557	+	+
g_1346	g_15557	1	1	2877	2975	7	7	1295	1295	g_26288	g_15177	g_2500	g_20580	+	+
g_24761	g_20580	1	1	61017	45571	56	27	10111	5049	g_8500	g_15557	g_25905	g_28483	+	+
g_25905	g_28483	1	1	6125	6018	7	7	821	830	g_24761	g_20580	g_19107	g_23972	-	-
g_19107	g_23972	1	1	2453	3691	6	6	516	519	g_25905	g_28483	g_25333	g_12095	-	-
g_25333	g_12095	1	1	11163	8289	11	11	1552	1549	g_19107	g_23972	g_2992	g_2501	-	-
g_2992	g_2501	1	1	42657	16747	25	12	2759	1791	g_25333	g_12095	g_5931	g_3847	-	-
g_5931	g_2371	1	1	3222	1536	3	6	636	1245	g_2992	g_3847	g_13598	g_14313	-	-
g_13598	g_14313	1	1	25884	20507	23	23	2728	2806	g_5931	g_2371	g_28770	g_17054	-	-
g_28770	g_17054	1	1	1538	3056	3	4	525	656	g_13598	g_14313	g_13126	g_22950	-	-
g_13126	g_22950	1	1	13615	11666	12	12	1419	1419	g_28770	g_17054	g_2689	g_12812	+	+
g_2689	g_12812	1	1	27507	11982	4	4	1004	1013	g_13126	g_22950	g_19566	g_13055	-	-
g_24388	g_9732	1	1	1187	701	1	1	1187	701	g_30795	g_1484	g_35310	g_15469	-	-
g_2428	g_20316	1	1	99611	60770	8	8	682	751	g_35310	g_15469	g_9994	g_2569	-	-
g_9994	g_2569	1	1	7488	4817	4	4	1625	1646	g_2428	g_20316	g_965	g_18700	-	-
g_965	g_18700	1	1	1180	20817	4	24	368	2862	g_9994	g_2569	g_30839	g_9994	-	-
g_30839	g_9994	1	1	46346	24079	8	8	1255	1255	g_965	g_18700	g_5292	g_13475	-	-
g_5292	g_13475	1	1	23025	13187	12	12	1479	1476	g_30839	g_9994	g_8688	g_684	-	-
g_8688	g_684	1	1	18720	7425	23	12	2746	1245	g_5292	g_13475	g_18770	g_19484	+	+
g_18770	g_19484	1	1	10976	8293	17	16	2632	2729	g_8688	g_684	g_1277	g_14250	-	-
g_1277	g_14250	1	1	1935	8509	4	7	761	1358	g_18770	g_19484	g_10877	g_18855	+	+
g_10877	g_18855	1	1	15652	10801	17	15	2203	2118	g_1277	g_14250	g_6458	g_22794	+	+
g_6458	g_22794	1	1	63314	53792	16	16	1715	1715	g_10877	g_18855	g_29913	g_27334	+	+
g_29913	g_27334	1	1	57446	43563	4	4	740	785	g_6458	g_22794	g_28267	g_4745	+	+
g_28267	g_4745	1	1	23208	33502	13	13	3332	3359	g_29913	g_27334	g_14037	g_13610	-	-
g_14037	g_6295	1	1	3611	4046	6	6	1587	1599	g_28267	g_13610	g_3362	g_10825	+	+
g_3362	g_10825	1	1	4702	9319	4	6	1697	1917	g_14037	g_6295	g_14173	g_8753	-	-
g_14173	g_8753	1	1	43862	25082	16	15	2618	2523	g_3362	g_10825	g_1948	g_18757	-	-
g_4387	g_18757	1	1	84322	88731	32	40	4120	4892	g_1948	g_8753	g_15850	g_15	-	-
g_15850	g_15	1	1	31041	25072	33	29	4512	4480	g_4387	g_18757	g_3863	g_19652	-	-
g_3863	g_19652	1	1	18391	11350	7	6	1529	1548	g_15850	g_15	g_26366	g_17638	-	-
g_26366	g_17638	1	1	11593	9125	15	14	1869	1966	g_3863	g_19652	g_31172	g_26053	+	+
g_31172	g_26053	1	1	4530	5482	3	3	1383	1383	g_26366	g_17638	g_26208	g_29290	-	-
g_26208	g_29290	1	1	1546	1680	4	4	224	224	g_31172	g_26053	g_21406	g_10988	-	-
g_21406	g_10988	1	1	2387	1962	5	5	700	664	g_26208	g_29290	g_2602	g_7382	-	-
g_2602	g_7382	1	1	11057	10547	19	20	2651	2779	g_21406	g_10988	g_27435	g_11061	+	+
g_27435	g_11061	1	1	1516	1516	2	2	1420	1423	g_2602	g_7382	g_14362	g_23300	-	-
g_14362	g_23300	1	1	11791	12505	15	15	2187	2187	g_27435	g_11061	g_12853	g_18316	+	+
g_12853	g_18316	1	1	22803	23883	18	18	2739	2775	g_14362	g_23300	g_17220	g_2398	+	+
g_17220	g_2398	1	1	713	713	1	1	713	713	g_12853	g_18316	g_27233	g_29044	+	+
g_27233	g_10880	1	1	31657	38006	15	15	1776	1773	g_17220	g_29044	g_33582	g_5598	-	-
g_9889	g_6838	1	1	212	149608	1	35	212	5869	g_19948	g_1907	g_28861	g_30255	-	-
g_26229	g_488	1	1	52481	6395	27	11	4182	1786	g_14166	g_30255	g_11786	g_717	+	+
g_11786	g_896	1	1	2715	2705	5	5	1015	1021	g_26229	g_22251	g_2782	g_25880	-	-
g_2782	g_25880	1	1	66610	47143	31	31	3329	3332	g_11786	g_896	g_13460	g_18624	+	+
g_13460	g_18624	1	1	317	284	1	1	317	284	g_2782	g_25880	g_31737	g_316	-	-
g_31737	g_316	1	1	61484	26572	4	3	395	390	g_13460	g_18624	g_29952	g_11053	+	+
g_18598	g_25107	1	1	10407	12900	12	12	1080	1080	g_29952	g_1527	g_27906	g_1037	+	+
g_27906	g_1037	1	1	13693	9665	12	13	3723	3677	g_18598	g_25107	g_8668	g_26345	+	+
g_8668	g_26345	1	1	18136	9622	10	10	1466	1451	g_27906	g_1037	g_1283	g_1284	-	-
g_1283	g_1284	1	1	3823	4047	8	8	946	955	g_8668	g_26345	g_1352	g_13138	-	-
g_1352	g_13138	1	1	44361	31466	20	19	3043	3437	g_1283	g_1284	g_5198	g_204	-	-
g_5198	g_204	1	1	2539	2634	7	7	671	671	g_1352	g_13138	g_30999	g_3205	+	+
g_30999	g_3205	1	1	13411	7088	7	7	1055	1055	g_5198	g_204	g_29235	g_29354	-	-
g_29235	g_7412	1	1	27138	13334	4	4	518	524	g_30999	g_29354	g_16516	g_26256	+	+
g_16516	g_26256	1	1	7586	7388	16	16	3314	3344	g_29235	g_7412	g_23718	g_6080	-	-
g_23718	g_6080	1	1	4074	3357	8	8	838	838	g_16516	g_26256	g_27115	g_4348	+	+
g_27115	g_4348	1	1	24652	17829	29	29	3442	3442	g_23718	g_6080	g_25519	g_15582	+	+
g_25519	g_15582	1	1	1714	2403	2	4	337	473	g_27115	g_4348	g_13239	g_17024	-	-
g_13239	g_17024	1	1	4493	886	2	2	226	232	g_25519	g_15582	g_24087	g_1009	-	-
g_24087	g_1009	1	1	21130	11569	21	19	2454	2462	g_13239	g_17024	g_13124	g_8720	+	+
g_13124	g_8720	1	1	10170	8504	8	8	1141	1141	g_24087	g_1009	g_31164	g_13505	-	-
g_31164	g_13505	1	1	2426	1705	2	2	1045	1045	g_13124	g_8720	g_2739	g_23749	+	+
g_2739	g_23749	1	1	34455	20777	19	17	3062	2521	g_31164	g_13505	g_23731	g_3125	+	+
g_23731	g_3125	1	1	7870	7100	11	22	2041	4121	g_2739	g_23749	g_3050	g_5074	+	+
g_3050	g_5074	1	1	22840	8693	11	11	1192	1198	g_23731	g_3125	g_4047	g_12472	+	+
g_4047	g_12472	1	1	12488	6984	15	16	2901	2864	g_3050	g_5074	g_6763	g_23047	-	-
g_6763	g_6412	1	1	48393	16604	43	20	5777	3022	g_4047	g_23047	g_24282	g_3299	-	-
g_13307	g_3299	1	1	9980	17494	15	26	2607	4111	g_24282	g_6412	g_26112	g_4601	-	-
g_26112	g_4601	1	1	2872	2940	3	3	468	468	g_13307	g_3299	g_20981	g_27090	-	-
g_20981	g_27090	1	1	18785	14665	20	19	2137	2054	g_26112	g_4601	g_6456	g_25727	+	+
g_6456	g_25727	1	1	12306	10852	7	6	743	786	g_20981	g_27090	g_17432	g_9033	-	-
g_17432	g_9033	1	1	21236	20487	17	17	2977	2977	g_6456	g_25727	g_22181	g_26265	-	-
g_22181	g_26265	1	1	1774	2343	5	5	1243	1861	g_17432	g_9033	g_25383	g_4632	-	-
g_25383	g_17122	1	1	3065	5261	6	6	1041	1041	g_22181	g_4632	g_14672	g_11037	-	-
g_31110	g_11037	1	1	10418	3840	6	6	852	852	g_14672	g_17122	g_28198	g_24762	+	+
g_28198	g_24762	1	1	4689	5296	8	8	1162	1159	g_31110	g_11037	g_6278	g_13780	-	-
g_6278	g_13780	1	1	21700	8347	9	9	984	984	g_28198	g_24762	g_449	g_11418	+	+
g_449	g_11418	1	1	21034	7747	11	2	1294	244	g_6278	g_13780	g_14137	g_15037	-	-
g_14137	g_6689	1	1	11552	10284	9	9	1014	1014	g_449	g_15037	g_19586	g_8775	-	-
g_19586	g_8775	1	1	72533	57497	38	38	4867	4903	g_14137	g_6689	g_27529	g_5636	-	-
g_27529	g_5636	1	1	24808	18434	9	9	1377	1377	g_19586	g_8775	g_23012	g_22105	+	+
g_23012	g_22105	1	1	3822	3538	3	3	1047	1029	g_27529	g_5636	g_3878	g_2848	+	+
g_694	g_5257	1	1	52151	95005	14	22	2101	3182	g_26183	g_14765	g_7271	g_17465	-	-
g_7271	g_17465	1	1	1160	503	2	1	2173	503	g_694	g_5257	g_29970	g_10462	-	-
g_5322	g_10462	1	1	52333	13173	6	5	846	589	g_29970	g_17465	g_30758	g_20703	-	-
g_24072	g_20703	1	1	3842	3333	7	7	1028	1028	g_30758	g_10462	g_14846	g_17945	+	+
g_14846	g_17945	1	1	3580	2743	4	4	572	596	g_24072	g_20703	g_9031	g_19853	-	-
g_9031	g_19853	1	1	1235	1235	1	1	1235	1235	g_14846	g_17945	g_16894	g_7662	+	+
g_16894	g_7662	1	1	52798	46103	23	22	2932	2714	g_9031	g_19853	g_20375	g_16201	-	-
g_20375	g_16201	1	1	4787	4366	7	7	1664	1664	g_16894	g_7662	g_777	g_1868	+	+
g_777	g_1868	1	1	5412	3452	11	10	1228	1298	g_20375	g_16201	g_22041	g_2567	-	-
g_22041	g_2567	1	1	5503	5517	28	28	4727	4709	g_777	g_1868	g_25680	g_20021	+	+
g_25680	g_20021	1	1	35080	20928	16	15	3308	2829	g_22041	g_2567	g_25662	g_7427	-	-
g_25662	g_7427	1	1	89081	70556	8	10	2296	2786	g_25680	g_20021	g_23428	g_27153	-	-
g_23428	g_27153	1	1	11692	9864	13	13	1400	1406	g_25662	g_7427	g_17834	g_11929	+	+
g_17834	g_11929	1	1	21652	17556	8	10	1492	5678	g_23428	g_27153	g_30444	g_16345	-	-
g_30444	g_16345	1	1	218	242	1	2	218	472	g_17834	g_11929	g_1394	g_5123	+	+
g_1394	g_5667	1	1	56500	40176	44	25	7201	5651	g_30444	g_27450	g_13496	g_3600	+	+
g_14872	g_3600	1	1	5464	2623	4	4	578	578	g_29494	g_5667	g_26335	g_744	+	+
g_9648	g_744	1	1	20035	60305	11	18	1465	2280	g_26335	g_3600	g_26742	g_9429	+	+
g_26742	g_9429	1	1	6062	4099	6	6	1329	1344	g_9648	g_744	g_20545	g_17469	+	+
g_20545	g_17469	1	1	17864	5716	6	6	1710	1707	g_26742	g_9429	g_27789	g_27887	-	-
g_27789	g_27887	1	1	15709	8924	15	14	2625	2755	g_20545	g_17469	g_62	g_10891	+	+
g_62	g_10891	1	1	11318	8266	14	14	1528	1528	g_27789	g_27887	g_2628	g_11972	+	+
g_2628	g_11972	1	1	5806	12325	6	14	264	1531	g_62	g_10891	g_16308	g_1617	+	+
g_10308	g_1617	1	1	9146	6860	13	28	1721	3332	g_16308	g_11972	g_12620	g_23493	+	+
g_12620	g_9655	1	1	83440	71923	37	35	6299	6259	g_10308	g_23493	g_32122	g_5600	+	+
g_13002	g_5600	1	1	6398	3016	4	4	788	785	g_32122	g_9655	g_19900	g_17356	-	-
g_19900	g_17356	1	1	5288	10682	7	9	3884	4284	g_13002	g_5600	g_9822	g_23299	+	+
g_11245	g_23299	1	1	6094	11071	9	18	954	2016	g_9822	g_17356	g_19584	g_3986	+	+
g_19584	g_3986	1	1	24721	46756	19	26	2123	3139	g_11245	g_23299	g_28367	g_9757	+	+
g_12984	g_9757	1	1	60896	38684	12	10	1227	1169	g_28367	g_3986	g_21891	g_10601	+	+
g_1359	g_17686	1	1	3645	3067	6	6	1377	1410	g_21891	g_14220	g_20789	g_27511	+	+
g_20789	g_27511	1	1	9675	988	3	6	489	981	g_1359	g_17686	g_25415	g_3105	-	-
g_25415	g_3105	1	1	5762	5537	18	18	2481	2481	g_20789	g_27511	g_3277	g_16289	+	+
g_3277	g_20736	1	1	15945	9134	21	22	2076	2081	g_25415	g_16289	g_10428	g_10278	+	+
g_10428	g_10278	1	1	21104	18184	17	17	2410	2410	g_3277	g_20736	g_20111	g_24800	+	+
g_10802	g_24800	1	1	83290	52476	32	16	4663	2333	g_20111	g_10278	g_5730	g_30078	-	-
g_27841	g_21205	1	1	1837	2045	4	4	272	272	g_5730	g_30457	g_30968	g_6367	+	+
g_30968	g_6367	1	1	4910	4800	13	13	1922	1922	g_27841	g_21205	g_4219	g_15437	-	-
g_4219	g_15437	1	1	15004	4847	18	11	2601	1366	g_30968	g_6367	g_13991	g_22629	-	-
