g_4861	g_819	1	2	6973	1296	7	3	923	459	g_32811	g_4655	g_12616	g_7834	-	-
g_12616	g_7834	1	2	15438	7306	4	4	374	374	g_4861	g_819	g_24072	g_15512	+	+
g_24072	g_15512	1	2	21499	11708	9	9	1437	1488	g_12616	g_7834	g_12442	g_28555	-	-
g_12442	g_28555	1	2	100229	68068	25	26	3611	2617	g_24072	g_15512	g_3826	g_18586	-	-
g_7589	g_12348	1	2	62038	20569	26	26	3028	3040	g_24618	g_13947	g_24743	g_27529	+	+
g_24743	g_27529	1	2	6799	10083	8	8	1282	1282	g_7589	g_12348	g_99	g_12111	+	+
g_99	g_12111	1	2	56123	18623	17	18	1483	1497	g_24743	g_27529	g_12068	g_2929	+	+
g_12068	g_20778	1	2	42550	14118	9	16	969	1850	g_99	g_2929	g_5874	g_206	-	-
g_5874	g_206	1	2	28031	17124	12	12	1542	1542	g_12068	g_20778	g_6542	g_31057	-	-
g_18699	g_14081	1	2	23116	9569	7	7	794	794	g_6542	g_8546	g_8512	g_4005	-	-
g_8512	g_4005	1	2	67085	37322	14	14	2053	2053	g_18699	g_14081	g_17250	g_27938	+	+
g_17250	g_10668	1	2	30963	19856	21	21	2814	2880	g_8512	g_17677	g_9791	g_17360	-	-
g_9791	g_17360	1	2	7330	4438	9	9	1242	1242	g_17250	g_10668	g_5588	g_1859	+	+
g_5588	g_1859	1	2	6476	4599	4	4	935	950	g_9791	g_17360	g_18014	g_3262	+	+
g_18014	g_3262	1	2	78043	48077	46	44	6242	6208	g_5588	g_1859	g_29935	g_12657	-	-
g_29935	g_12657	1	2	7422	5350	9	9	984	990	g_18014	g_3262	g_2013	g_23332	+	+
g_2013	g_23332	1	2	75579	17406	12	13	2211	2150	g_29935	g_12657	g_7246	g_7477	-	-
g_11707	g_7146	1	2	22271	22138	17	37	2879	6446	g_7246	g_7477	g_18582	g_5172	+	+
g_18582	g_5172	1	2	305	209	1	1	305	209	g_11707	g_7146	g_2046	g_24241	-	-
g_2046	g_24241	1	2	3880	2750	4	4	1673	1673	g_18582	g_5172	g_24383	g_17160	+	+
g_14484	g_20233	1	1	55381	19333	9	5	1497	934	g_1298	g_3059	g_8390	g_27905	-	-
g_14707	g_489	1	1	18826	17365	13	17	1559	2260	g_8390	g_7424	g_21129	g_3059	-	-
g_21129	g_7424	1	1	1295	1286	1	1	1295	1286	g_14707	g_3897	g_34058	g_489	-	-
g_34058	g_3897	1	1	22248	6588	2	2	217	217	g_21129	g_24930	g_23207	g_7424	-	-
g_23207	g_24930	1	1	18652	14468	11	11	4558	4555	g_34058	g_4058	g_21082	g_3897	+	+
g_21082	g_4058	1	1	55354	21745	24	21	3921	3528	g_23207	g_22356	g_8441	g_24930	-	-
g_16891	g_22356	1	1	24619	25797	13	12	1298	1341	g_8441	g_15627	g_23909	g_4058	+	+
g_23909	g_15627	1	1	14381	22221	6	13	1230	2453	g_16891	g_18016	g_30960	g_22356	+	+
g_30960	g_18016	1	1	1181	1181	1	1	1181	1181	g_23909	g_677	g_31641	g_15627	-	-
g_31641	g_677	1	1	221	221	1	1	221	221	g_30960	g_18920	g_14186	g_18016	+	+
g_19979	g_18920	1	1	16048	6940	11	10	1021	998	g_14186	g_24407	g_5673	g_677	+	+
g_5673	g_19063	1	1	16684	9731	6	6	471	471	g_19979	g_15667	g_18081	g_5011	+	+
g_18081	g_15667	1	1	17261	5389	6	6	1650	1665	g_5673	g_20799	g_11058	g_19063	-	-
g_25269	g_13338	1	1	1027	1038	2	2	616	538	g_33213	g_2932	g_15247	g_18951	+	+
g_15247	g_2932	1	1	1034	1148	2	1	1678	1148	g_25269	g_8780	g_30238	g_13338	+	+
g_30238	g_8780	1	1	785	785	1	1	785	785	g_15247	g_12788	g_1828	g_2932	+	+
g_1828	g_12788	1	1	506	7760	1	5	506	1708	g_30238	g_22404	g_16729	g_8780	-	-
g_25917	g_1682	1	1	389	353	1	1	389	353	g_16729	g_26366	g_20723	g_22404	+	+
g_2180	g_16833	1	1	13375	3771	4	4	1382	1382	g_16017	g_20640	g_12699	g_12563	-	-
g_15370	g_4166	1	1	32699	13590	16	14	1913	1729	g_12699	g_1019	g_24428	g_4103	-	-
g_24428	g_1019	1	1	3355	4660	5	5	658	658	g_15370	g_24717	g_35737	g_4166	+	+
g_20723	g_12563	1	1	962	2977	5	7	394	848	g_25917	g_16833	g_2689	g_26366	-	-
g_2689	g_26366	1	1	12768	7033	5	5	766	766	g_20723	g_12563	g_16017	g_1682	+	+
g_16729	g_22404	1	1	42033	33870	22	23	3128	3271	g_1828	g_1682	g_25917	g_12788	-	-
g_4331	g_12486	1	1	6393	6820	4	4	1235	1229	g_7814	g_8707	g_25567	g_30989	+	+
g_25567	g_13869	1	1	24809	13210	10	10	1472	1472	g_4331	g_30989	g_27918	g_2616	+	+
g_27918	g_22165	1	1	18591	21256	11	11	1963	1972	g_25567	g_10804	g_11685	g_2861	-	-
g_11685	g_2861	1	1	34336	28019	23	23	2560	2563	g_27918	g_22165	g_6551	g_14862	+	+
g_19275	g_14862	1	1	546	598	4	2	710	370	g_6551	g_2861	g_2995	g_22030	+	+
g_2995	g_17844	1	1	1047	967	3	3	396	396	g_19275	g_22030	g_26541	g_26931	+	+
g_26541	g_26931	1	1	4510	2473	3	3	429	429	g_2995	g_17844	g_7859	g_4391	+	+
g_35737	g_30989	1	1	10363	5899	4	4	542	533	g_24428	g_12486	g_12131	g_13869	+	+
g_14082	g_10804	1	1	4822	19178	6	6	480	480	g_28817	g_2616	g_7814	g_22165	-	-
g_7859	g_25826	1	1	503	503	2	1	901	503	g_26541	g_8671	g_15130	g_10353	+	+
g_15130	g_8309	1	1	9613	8570	9	9	990	954	g_7859	g_10353	g_20128	g_8947	+	+
g_20128	g_24403	1	1	7797	4485	4	4	503	512	g_15130	g_8947	g_13709	g_10795	+	+
g_15976	g_10795	1	1	46663	55089	49	54	7487	8079	g_13709	g_24403	g_9258	g_26184	-	-
g_9258	g_26184	1	1	5043	3646	6	6	642	642	g_15976	g_10795	g_22402	g_5046	+	+
g_22402	g_5046	1	1	6527	3117	8	8	916	931	g_9258	g_26184	g_16875	g_1212	+	+
g_16875	g_1212	1	1	12612	11217	4	4	503	344	g_22402	g_5046	g_1560	g_9366	+	+
g_1560	g_9366	1	1	88733	85600	14	15	1486	1485	g_16875	g_1212	g_9517	g_26899	+	+
g_14718	g_12206	1	1	12448	17268	7	8	1280	1585	g_8840	g_8354	g_20230	g_29002	+	+
g_31308	g_24076	1	1	19771	10275	9	9	1374	1374	g_5935	g_29025	g_3950	g_25670	-	-
g_3950	g_25670	1	1	111770	35938	25	16	5519	4430	g_31308	g_24076	g_26677	g_20699	-	-
g_26677	g_20699	1	1	12653	8147	7	6	845	972	g_3950	g_25670	g_30187	g_4971	+	+
g_30187	g_19570	1	1	8628	8961	11	10	1141	1205	g_26677	g_4971	g_18112	g_16895	+	+
g_5206	g_16895	1	1	6878	2247	3	3	1023	1038	g_18112	g_19570	g_26071	g_20934	+	+
g_26071	g_20934	1	1	4541	4370	5	4	688	632	g_5206	g_16895	g_34474	g_13414	+	+
g_18616	g_13414	1	1	33618	24249	16	16	1658	1649	g_34474	g_20934	g_30951	g_14578	+	+
g_30951	g_14578	1	1	17925	13019	13	13	1406	1400	g_18616	g_13414	g_29267	g_23049	+	+
g_29267	g_23049	1	1	12774	13244	8	8	2026	2113	g_30951	g_14578	g_4907	g_22216	-	-
g_4907	g_22216	1	1	5775	4964	6	6	813	810	g_29267	g_23049	g_6968	g_13443	+	+
g_6968	g_13443	1	1	5648	6981	4	4	1862	1862	g_4907	g_22216	g_23662	g_24725	-	-
g_6371	g_24725	1	1	15520	19320	8	19	886	2180	g_27091	g_13443	g_20248	g_55	+	+
g_11617	g_55	1	1	8258	10687	14	17	1642	2095	g_20248	g_24725	g_27496	g_26317	-	-
g_27496	g_26317	1	1	5028	4176	4	4	578	578	g_11617	g_55	g_3541	g_2592	+	+
g_3541	g_2592	1	1	18180	2739	8	8	898	898	g_27496	g_26317	g_1954	g_26985	-	-
g_1954	g_26985	1	1	9188	7973	9	9	1503	1512	g_3541	g_2592	g_28803	g_9023	+	+
g_16798	g_10388	1	1	4081	3333	2	2	1294	1291	g_28803	g_9023	g_7612	g_6075	+	+
g_29582	g_22844	1	1	15624	7959	11	11	5074	5167	g_34590	g_30421	g_26236	g_15675	+	+
g_26236	g_15675	1	1	15376	16064	8	8	901	901	g_29582	g_22844	g_13750	g_29453	-	-
g_13750	g_27759	1	1	11558	12466	9	9	1116	1116	g_26236	g_29453	g_34731	g_29901	-	-
g_32676	g_29901	1	1	12452	2090	5	5	601	598	g_34731	g_27759	g_24116	g_17961	-	-
g_11513	g_17961	1	1	263	1391	1	1	263	1391	g_3937	g_29901	g_35869	g_21874	-	-
g_11984	g_21874	1	1	4594	3576	4	4	527	527	g_35869	g_17961	g_31247	g_22013	+	+
g_28555	g_22013	1	1	605	599	1	1	605	599	g_31247	g_21874	g_15981	g_11891	-	-
g_15981	g_11891	1	1	41174	33879	32	37	4276	5276	g_28555	g_22013	g_12811	g_29146	-	-
g_29814	g_9484	1	1	470	11247	1	3	470	693	g_12811	g_29146	g_25751	g_11191	-	-
g_25751	g_11191	1	1	4674	9010	3	4	3156	3278	g_29814	g_9484	g_23831	g_11755	-	-
g_23831	g_11755	1	1	2606	3301	9	9	744	744	g_25751	g_11191	g_15685	g_16943	-	-
g_15685	g_15949	1	1	43282	22128	27	24	3678	3216	g_23831	g_16943	g_2562	g_18184	-	-
g_2562	g_18184	1	1	14129	7120	9	9	1083	1083	g_15685	g_15949	g_6679	g_22090	-	-
g_6679	g_22090	1	1	374	374	1	1	374	374	g_2562	g_18184	g_12746	g_8744	+	+
g_12746	g_8744	1	1	2450	2861	6	6	477	477	g_6679	g_22090	g_27230	g_14787	-	-
g_27230	g_14787	1	1	12187	13472	6	6	480	480	g_12746	g_8744	g_4334	g_21060	-	-
g_4334	g_5905	1	1	184643	30962	42	35	8043	5371	g_27230	g_4756	g_6529	g_535	+	+
g_6529	g_535	1	1	26894	27818	17	26	3037	4411	g_4334	g_5905	g_7821	g_12717	+	+
g_7821	g_12717	1	1	15662	9963	6	6	1131	1131	g_6529	g_535	g_34785	g_25612	+	+
g_28332	g_26952	1	1	395	2655	1	2	395	436	g_34785	g_25612	g_15698	g_15889	+	+
g_22552	g_12042	1	1	36726	7782	2	2	265	265	g_8798	g_15889	g_12202	g_20352	+	+
g_12202	g_20352	1	1	21386	17574	19	19	3884	3872	g_22552	g_12042	g_5627	g_2272	+	+
g_5627	g_2272	1	1	3723	3019	3	3	987	984	g_12202	g_20352	g_31496	g_12999	-	-
g_15173	g_3487	1	1	2143	2147	6	7	987	908	g_6140	g_12999	g_15125	g_8918	+	+
g_24229	g_8918	1	1	53285	16541	8	10	1147	1451	g_15125	g_3487	g_7942	g_23356	+	+
g_7942	g_23356	1	1	7250	7706	2	2	1642	1654	g_24229	g_8918	g_28554	g_633	-	-
g_22194	g_10554	1	1	44612	416	4	1	713	416	g_49	g_633	g_1987	g_12612	+	+
g_1987	g_19832	1	1	21709	7238	12	12	1221	1209	g_22194	g_24464	g_5619	g_25975	-	-
g_19654	g_25975	1	1	39867	40423	37	37	6443	6491	g_24397	g_19832	g_11378	g_2136	-	-
g_11378	g_2136	1	1	21623	13169	12	12	1083	1083	g_19654	g_25975	g_9631	g_5069	+	+
g_14642	g_5069	1	1	20719	4305	20	18	3139	3120	g_8566	g_2136	g_35185	g_18767	-	-
g_9783	g_9174	1	1	4754	5144	8	8	1672	1621	g_16314	g_18767	g_2715	g_15177	-	-
g_7823	g_15177	1	1	6022	4616	7	7	1307	1307	g_2715	g_9174	g_21676	g_15557	+	+
g_21676	g_15557	1	1	2887	2975	7	7	1295	1295	g_7823	g_15177	g_8857	g_20580	+	+
g_31347	g_20580	1	1	64008	45571	29	27	5017	5049	g_28895	g_15557	g_29013	g_28483	+	+
g_29013	g_28483	1	1	5990	6018	7	7	821	830	g_31347	g_20580	g_4642	g_23972	-	-
g_4642	g_23972	1	1	2476	3691	6	6	516	519	g_29013	g_28483	g_26043	g_12095	-	-
g_26043	g_12095	1	1	11103	8289	11	11	1552	1549	g_4642	g_23972	g_14826	g_2501	-	-
g_14826	g_2501	1	1	48711	16747	15	12	2412	1791	g_26043	g_12095	g_12794	g_3847	-	-
g_12794	g_14313	1	1	26375	20507	23	23	2797	2806	g_14826	g_2371	g_2233	g_17054	-	-
g_2233	g_17054	1	1	1605	3056	3	4	525	656	g_12794	g_14313	g_15348	g_22950	-	-
g_15348	g_22950	1	1	13381	11666	12	12	1419	1419	g_2233	g_17054	g_4342	g_12812	+	+
g_4342	g_12812	1	1	26986	11982	4	4	1013	1013	g_15348	g_22950	g_13059	g_13055	-	-
g_15959	g_20316	1	1	104886	60770	8	8	829	751	g_12423	g_15469	g_35372	g_2569	-	-
g_17853	g_2569	1	1	14808	4817	3	4	876	1646	g_35372	g_20316	g_24634	g_18700	-	-
g_24634	g_18700	1	1	32599	20817	25	24	3056	2862	g_17853	g_2569	g_23006	g_9994	-	-
g_23006	g_9994	1	1	53899	24079	8	8	1255	1255	g_24634	g_18700	g_28076	g_13475	-	-
g_1274	g_22794	1	1	64903	53792	9	16	1104	1715	g_14922	g_18855	g_1163	g_27334	+	+
g_1163	g_27334	1	1	61029	43563	4	4	773	785	g_1274	g_22794	g_16350	g_4745	+	+
g_16350	g_4745	1	1	20670	33502	14	13	2947	3359	g_1163	g_27334	g_8121	g_13610	-	-
g_8121	g_6295	1	1	3617	4046	14	6	2941	1599	g_16350	g_13610	g_7802	g_10825	+	+
g_7802	g_10825	1	1	1259	9319	2	6	451	1917	g_8121	g_6295	g_14440	g_8753	-	-
g_14440	g_8753	1	1	40639	25082	17	15	2611	2523	g_7802	g_10825	g_16493	g_18757	-	-
g_26710	g_18757	1	1	87513	88731	32	40	4120	4892	g_16493	g_8753	g_1338	g_15	-	-
g_1338	g_15	1	1	29028	25072	30	29	4473	4480	g_26710	g_18757	g_22938	g_19652	-	-
g_22938	g_19652	1	1	20758	11350	6	6	1611	1548	g_1338	g_15	g_1925	g_17638	-	-
g_1925	g_17638	1	1	11593	9125	14	14	1963	1966	g_22938	g_19652	g_7078	g_26053	+	+
g_7078	g_26053	1	1	4535	5482	3	3	1383	1383	g_1925	g_17638	g_8063	g_29290	-	-
g_8063	g_29290	1	1	1548	1680	4	4	224	224	g_7078	g_26053	g_3934	g_10988	-	-
g_3934	g_10988	1	1	2371	1962	5	5	682	664	g_8063	g_29290	g_19965	g_7382	-	-
g_19965	g_7382	1	1	12416	10547	20	20	2779	2779	g_3934	g_10988	g_716	g_11061	+	+
g_716	g_11061	1	1	1519	1516	2	2	1423	1423	g_19965	g_7382	g_29492	g_23300	-	-
g_29492	g_23300	1	1	12107	12505	15	15	2187	2187	g_716	g_11061	g_11956	g_18316	+	+
g_11956	g_18316	1	1	22882	23883	18	18	2739	2775	g_29492	g_23300	g_11368	g_2398	+	+
g_11368	g_2398	1	1	713	713	1	1	713	713	g_11956	g_18316	g_2538	g_29044	+	+
g_2538	g_10880	1	1	52049	38006	17	15	1795	1773	g_11368	g_29044	g_7776	g_5598	-	-
g_7776	g_6838	1	1	180845	149608	34	35	5879	5869	g_2538	g_1907	g_8104	g_30255	-	-
g_28076	g_13475	1	1	21089	13187	12	12	1479	1476	g_23006	g_9994	g_21176	g_684	-	-
g_21176	g_684	1	1	19293	7425	47	12	5449	1245	g_28076	g_13475	g_30364	g_19484	+	+
g_30364	g_19484	1	1	11084	8293	17	16	2629	2729	g_21176	g_684	g_17542	g_14250	-	-
g_17542	g_14250	1	1	7455	8509	7	7	1334	1358	g_30364	g_19484	g_14922	g_18855	+	+
g_14922	g_18855	1	1	15666	10801	17	15	2203	2118	g_17542	g_14250	g_1274	g_22794	+	+
g_21105	g_488	1	1	52261	6395	27	11	4182	1786	g_8104	g_30255	g_26693	g_717	+	+
g_26693	g_896	1	1	2703	2705	5	5	1015	1021	g_21105	g_22251	g_16754	g_25880	-	-
g_16754	g_25880	1	1	72894	47143	31	31	3329	3332	g_26693	g_896	g_6069	g_18624	+	+
g_6069	g_316	1	1	40030	26572	3	3	390	390	g_16754	g_18624	g_30976	g_11053	+	+
g_30976	g_25107	1	1	10432	12900	12	12	1080	1080	g_6069	g_1527	g_15691	g_1037	+	+
g_15691	g_1037	1	1	12841	9665	12	13	3723	3677	g_30976	g_25107	g_217	g_26345	+	+
g_217	g_26345	1	1	23332	9622	10	10	1448	1451	g_15691	g_1037	g_20411	g_1284	-	-
g_20411	g_1284	1	1	3789	4047	8	8	946	955	g_217	g_26345	g_3945	g_13138	-	-
g_3945	g_13138	1	1	44824	31466	20	19	3601	3437	g_20411	g_1284	g_35411	g_204	-	-
g_2030	g_204	1	1	2509	2634	7	7	671	671	g_35411	g_13138	g_21399	g_3205	+	+
g_21399	g_3205	1	1	21381	7088	7	7	1055	1055	g_2030	g_204	g_29461	g_29354	-	-
g_29461	g_7412	1	1	25911	13334	4	4	524	524	g_21399	g_29354	g_26068	g_26256	+	+
g_26068	g_26256	1	1	7633	7388	16	16	3254	3344	g_29461	g_7412	g_6724	g_6080	-	-
g_6724	g_4348	1	1	30415	17829	37	29	4280	3442	g_26068	g_6080	g_5005	g_15582	+	+
g_5005	g_15582	1	1	3236	2403	4	4	473	473	g_6724	g_4348	g_9751	g_17024	-	-
g_9751	g_17024	1	1	4489	886	2	2	226	232	g_5005	g_15582	g_8557	g_1009	-	-
g_8557	g_1009	1	1	15802	11569	17	19	2143	2462	g_9751	g_17024	g_20920	g_8720	+	+
g_20920	g_8720	1	1	10281	8504	8	8	1141	1141	g_8557	g_1009	g_15180	g_13505	-	-
g_15180	g_13505	1	1	2422	1705	2	2	1045	1045	g_20920	g_8720	g_21096	g_23749	+	+
g_21096	g_23749	1	1	34728	20777	20	17	2968	2521	g_15180	g_13505	g_31998	g_3125	+	+
g_8026	g_3125	1	1	7361	7100	11	22	2041	4121	g_31998	g_23749	g_29120	g_5074	+	+
g_29120	g_5074	1	1	22321	8693	11	11	1192	1198	g_8026	g_3125	g_3755	g_12472	+	+
g_3755	g_12472	1	1	12583	6984	15	16	2901	2864	g_29120	g_5074	g_19251	g_23047	-	-
g_19251	g_23047	1	1	21930	25670	23	23	2701	2707	g_3755	g_12472	g_24844	g_6412	-	-
g_24844	g_6412	1	1	16213	16604	20	20	3025	3022	g_19251	g_23047	g_22543	g_3299	-	-
g_5965	g_3299	1	1	9728	17494	15	26	2547	4111	g_22543	g_6412	g_18419	g_4601	-	-
g_18419	g_4601	1	1	2873	2940	3	3	468	468	g_5965	g_3299	g_12467	g_27090	-	-
g_31172	g_27090	1	1	17118	14665	19	19	2063	2054	g_12467	g_4601	g_6719	g_25727	+	+
g_6719	g_25727	1	1	2099	10852	3	6	399	786	g_31172	g_27090	g_11538	g_9033	-	-
g_18659	g_9033	1	1	21068	20487	17	17	2977	2977	g_11538	g_25727	g_6530	g_26265	-	-
g_6530	g_26265	1	1	1776	2343	5	5	1243	1861	g_18659	g_9033	g_1550	g_4632	-	-
g_1550	g_17122	1	1	3066	5261	6	6	1041	1041	g_6530	g_4632	g_26063	g_11037	-	-
g_1898	g_11037	1	1	9420	3840	6	6	852	852	g_26063	g_17122	g_10480	g_24762	+	+
g_10480	g_24762	1	1	4707	5296	8	8	1159	1159	g_1898	g_11037	g_2190	g_13780	-	-
g_2190	g_13780	1	1	26485	8347	9	9	984	984	g_10480	g_24762	g_2256	g_11418	+	+
g_2256	g_11418	1	1	21253	7747	12	2	1377	244	g_2190	g_13780	g_5064	g_15037	-	-
g_5064	g_6689	1	1	11362	10284	9	9	1014	1014	g_2256	g_15037	g_1865	g_8775	-	-
g_1865	g_8775	1	1	72742	57497	40	38	4943	4903	g_5064	g_6689	g_3081	g_5636	-	-
g_3081	g_5636	1	1	21980	18434	9	9	1377	1377	g_1865	g_8775	g_18604	g_22105	+	+
g_18604	g_22105	1	1	3799	3538	3	3	1047	1029	g_3081	g_5636	g_16503	g_2848	+	+
g_2197	g_17465	1	1	78190	503	3	1	1476	503	g_13421	g_5257	g_6821	g_10462	-	-
g_6821	g_10462	1	1	52846	13173	6	5	846	589	g_2197	g_17465	g_29737	g_20703	-	-
g_6474	g_20703	1	1	3861	3333	7	7	1028	1028	g_29737	g_10462	g_21158	g_17945	+	+
g_21158	g_17945	1	1	4306	2743	4	4	572	596	g_6474	g_20703	g_29109	g_19853	-	-
g_29109	g_19853	1	1	1235	1235	1	1	1235	1235	g_21158	g_17945	g_2218	g_7662	+	+
g_2218	g_7662	1	1	52891	46103	23	22	2932	2714	g_29109	g_19853	g_26521	g_16201	-	-
g_26521	g_16201	1	1	5188	4366	7	7	1664	1664	g_2218	g_7662	g_27329	g_1868	+	+
g_27329	g_1868	1	1	5430	3452	10	10	1298	1298	g_26521	g_16201	g_22514	g_2567	-	-
g_22514	g_2567	1	1	5465	5517	14	28	2362	4709	g_27329	g_1868	g_19162	g_20021	+	+
g_19162	g_20021	1	1	37672	20928	18	15	4107	2829	g_22514	g_2567	g_29631	g_7427	-	-
g_29631	g_27153	1	1	11752	9864	13	13	1400	1406	g_19162	g_7427	g_8616	g_11929	+	+
g_1588	g_11929	1	1	31693	17556	12	10	10845	5678	g_8616	g_27153	g_34586	g_16345	-	-
g_34586	g_16345	1	1	218	242	1	2	218	472	g_1588	g_11929	g_18450	g_5123	+	+
g_18450	g_5667	1	1	53811	40176	22	25	4379	5651	g_34586	g_27450	g_12898	g_3600	+	+
g_17762	g_3600	1	1	5455	2623	4	4	578	578	g_12898	g_5667	g_1655	g_744	+	+
g_1655	g_744	1	1	73790	60305	18	18	2286	2280	g_17762	g_3600	g_1195	g_9429	+	+
g_1195	g_9429	1	1	6073	4099	6	6	1338	1344	g_1655	g_744	g_12116	g_17469	+	+
g_12116	g_17469	1	1	17612	5716	6	6	1704	1707	g_1195	g_9429	g_16825	g_27887	-	-
g_16825	g_27887	1	1	16392	8924	16	14	2534	2755	g_12116	g_17469	g_31228	g_10891	+	+
g_31228	g_10891	1	1	10783	8266	14	14	1525	1528	g_16825	g_27887	g_10774	g_11972	+	+
g_10774	g_11972	1	1	17408	12325	16	14	1550	1531	g_31228	g_10891	g_19760	g_1617	+	+
g_19760	g_1617	1	1	9247	6860	13	28	1715	3332	g_10774	g_11972	g_1360	g_23493	+	+
g_1360	g_9655	1	1	84938	71923	35	35	6388	6259	g_19760	g_23493	g_22992	g_5600	+	+
g_4427	g_5600	1	1	4349	3016	4	4	788	785	g_22992	g_9655	g_17749	g_17356	-	-
g_14246	g_17356	1	1	2747	10682	4	9	1952	4284	g_17749	g_5600	g_35382	g_23299	+	+
g_18632	g_23299	1	1	1232	11071	3	18	411	2016	g_29187	g_17356	g_20416	g_3986	+	+
g_20416	g_3986	1	1	27009	46756	19	26	2123	3139	g_18632	g_23299	g_6743	g_9757	+	+
g_6743	g_9757	1	1	64777	38684	11	10	1225	1169	g_20416	g_3986	g_13058	g_10601	+	+
g_13058	g_17686	1	1	3657	3067	6	6	1368	1410	g_6743	g_14220	g_15431	g_27511	+	+
g_15431	g_27511	1	1	9595	988	3	6	489	981	g_13058	g_17686	g_1538	g_3105	-	-
g_1538	g_3105	1	1	5583	5537	9	18	1068	2481	g_15431	g_27511	g_6975	g_16289	+	+
g_6975	g_20736	1	1	24757	9134	32	22	3328	2081	g_1538	g_16289	g_15527	g_10278	+	+
g_15527	g_10278	1	1	20836	18184	17	17	2410	2410	g_6975	g_20736	g_4511	g_24800	+	+
g_4511	g_24800	1	1	78979	52476	16	16	2330	2333	g_15527	g_10278	g_31617	g_30078	-	-
g_31617	g_30457	1	1	8490	1410	10	6	632	297	g_4511	g_30078	g_21318	g_21205	-	-
g_21318	g_21205	1	1	1843	2045	4	4	278	272	g_31617	g_30457	g_2641	g_6367	+	+
g_2641	g_6367	1	1	4902	4800	13	13	1922	1922	g_21318	g_21205	g_7815	g_15437	-	-
g_7815	g_15437	1	1	9374	4847	9	11	1875	1366	g_2641	g_6367	g_12544	g_22629	-	-
g_12544	g_22629	1	1	23424	5969	19	9	3671	1878	g_7815	g_15437	g_2542	g_11892	+	+
g_2542	g_11892	1	1	98939	36775	97	47	13163	6133	g_12544	g_22629	g_23819	g_16811	-	-
g_23819	g_22376	1	1	7819	7404	9	9	1452	1497	g_2542	g_16811	g_30494	g_9760	+	+
g_30494	g_9760	1	1	16474	13452	14	14	1873	1873	g_23819	g_22376	g_26329	g_16718	+	+
g_26329	g_16718	1	1	8383	4131	7	7	1019	1019	g_30494	g_9760	g_18213	g_13826	-	-
